workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"rbt-racket","ParallelBespoke","InsertModel",["insert_2"],"solve",0.00,0.00,0.00,0.0005
"rbt-racket","ParallelBespoke","InsertModel",["insert_3"],"solve",0.00,0.00,0.00,0.0004
"rbt-racket","ParallelBespoke","InsertModel",["swap_bc"],"solve",0.00,0.00,0.00,0.0116
"rbt-racket","ParallelBespoke","InsertModel",["swap_cd"],"solve",0.00,0.00,0.00,0.0021
"rbt-racket","ParallelBespoke","InsertInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0004
"rbt-racket","ParallelBespoke","InsertInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0004
"rbt-racket","ParallelBespoke","InsertInsert",["insert_3"],"solve",0.00,0.00,0.00,0.0004
"rbt-racket","ParallelBespoke","InsertInsert",["swap_bc"],"solve",0.00,0.00,0.00,0.0129
"rbt-racket","ParallelBespoke","InsertInsert",["swap_cd"],"solve",0.00,0.00,0.00,0.0018
"rbt-racket","ParallelBespoke","InsertValid",["miscolor_insert"],"solve",0.00,0.00,0.00,0.0004
"rbt-racket","ParallelBespoke","InsertValid",["no_balance_insert_1"],"solve",0.00,0.00,0.00,0.0007
"rbt-racket","ParallelBespoke","InsertValid",["no_balance_insert_2"],"solve",0.00,0.00,0.00,0.0008
"rbt-racket","ParallelBespoke","InsertValid",["swap_bc"],"solve",0.00,0.00,0.00,0.0091
"rbt-racket","ParallelBespoke","InsertValid",["swap_cd"],"solve",0.00,0.00,0.00,0.0033
"rbt-racket","ParallelBespoke","DeleteValid",["miscolor_delete"],"solve",0.00,0.00,0.00,0.0005
"rbt-racket","ParallelBespoke","DeleteValid",["miscolor_balLeft"],"solve",0.00,0.00,0.00,0.0041
"rbt-racket","ParallelBespoke","DeleteValid",["miscolor_balRight"],"solve",0.00,0.00,0.00,0.0049
"rbt-racket","ParallelBespoke","DeleteValid",["miscolor_join_1"],"solve",0.00,0.00,0.00,0.8741
"rbt-racket","ParallelBespoke","DeleteValid",["miscolor_join_2"],"solve",0.00,0.00,0.00,0.0030
"rbt-racket","ParallelBespoke","DeleteValid",["swap_bc"],"solve",0.00,0.00,0.00,0.0713
"rbt-racket","ParallelBespoke","DeleteValid",["swap_cd"],"solve",0.00,0.00,0.00,0.0109
