workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"bst-racket","ProplangBespoke","InsertDelete",["insert_3"],"solve",0.00,0.00,0.00,0.0096
"bst-racket","ProplangBespoke","InsertDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0001
"bst-racket","ProplangBespoke","DeleteModel",["delete_4"],"solve",0.00,0.00,0.00,0.0001
"bst-racket","ProplangBespoke","DeleteModel",["delete_5"],"solve",0.00,0.00,0.00,0.0034
"bst-racket","ProplangBespoke","DeletePost",["delete_4"],"solve",0.00,0.00,0.00,0.0026
"bst-racket","ProplangBespoke","DeletePost",["delete_5"],"solve",0.00,0.00,0.00,0.0079
"bst-racket","ProplangBespoke","DeleteDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0117
"bst-racket","ProplangBespoke","DeleteDelete",["delete_5"],"solve",0.00,0.00,0.00,0.0166
"bst-racket","ProplangBespoke","DeleteUnion",["delete_4"],"solve",0.00,0.00,0.00,0.0053
"bst-racket","ProplangBespoke","DeleteUnion",["delete_5"],"solve",0.00,0.00,0.00,0.0072
"bst-racket","ProplangBespoke","DeleteUnion",["union_6"],"solve",0.00,0.00,0.00,0.0018
"bst-racket","ProplangBespoke","DeleteUnion",["union_7"],"solve",0.00,0.00,0.00,0.0060
"bst-racket","ProplangBespoke","DeleteUnion",["union_8"],"solve",0.00,0.00,0.00,0.0169
"bst-racket","ProplangBespoke","UnionValid",["union_6"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","UnionValid",["union_7"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","UnionPost",["union_6"],"solve",0.00,0.00,0.00,0.0049
"bst-racket","ProplangBespoke","UnionPost",["union_7"],"solve",0.00,0.00,0.00,0.0069
"bst-racket","ProplangBespoke","UnionPost",["union_8"],"solve",0.00,0.00,0.00,0.0116
"bst-racket","ProplangBespoke","UnionModel",["union_6"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","UnionModel",["union_7"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","UnionModel",["union_8"],"solve",0.00,0.00,0.00,0.0074
"bst-racket","ProplangBespoke","UnionUnionAssoc",["union_6"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","UnionUnionAssoc",["union_7"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","UnionUnionAssoc",["union_8"],"solve",0.00,0.00,0.00,0.0061
"bst-racket","ProplangBespoke","UnionUnionIdem",["union_6"],"solve",0.00,0.00,0.00,0.0001
"bst-racket","ParallelBespoke","InsertPost",["insert_1"],"solve",0.00,0.00,0.00,0.0101
"bst-racket","ParallelBespoke","InsertPost",["insert_2"],"solve",0.00,0.00,0.00,0.0089
"bst-racket","ParallelBespoke","InsertPost",["insert_3"],"solve",0.00,0.00,0.00,0.0091
"bst-racket","ParallelBespoke","InsertModel",["insert_1"],"solve",0.00,0.00,0.00,0.0061
"bst-racket","ParallelBespoke","InsertModel",["insert_2"],"solve",0.00,0.00,0.00,0.0086
"bst-racket","ParallelBespoke","InsertModel",["insert_3"],"solve",0.00,0.00,0.00,0.0085
"bst-racket","ParallelBespoke","DeleteInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0059
"bst-racket","ParallelBespoke","DeleteInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0091
"bst-racket","ParallelBespoke","DeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0033
"bst-racket","ParallelBespoke","DeleteInsert",["delete_5"],"solve",0.00,0.00,0.00,0.0078
"bst-racket","ParallelBespoke","InsertInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0075
"bst-racket","ParallelBespoke","InsertInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0073
"bst-racket","ParallelBespoke","InsertInsert",["insert_3"],"solve",0.00,0.00,0.00,0.0086
"bst-racket","ParallelBespoke","InsertUnion",["insert_1"],"solve",0.00,0.00,0.00,0.0090
"bst-racket","ParallelBespoke","InsertUnion",["insert_2"],"solve",0.00,0.00,0.00,0.0088
"bst-racket","ParallelBespoke","InsertUnion",["insert_3"],"solve",0.00,0.00,0.00,0.0119
"bst-racket","ParallelBespoke","InsertUnion",["union_6"],"solve",0.00,0.00,0.00,0.0086
"bst-racket","ParallelBespoke","InsertUnion",["union_7"],"solve",0.00,0.00,0.00,0.0083
"bst-racket","ParallelBespoke","InsertUnion",["union_8"],"solve",0.00,0.00,0.00,0.0087
"bst-racket","ParallelBespoke","UnionDeleteInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0089
"bst-racket","ParallelBespoke","UnionDeleteInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0081
"bst-racket","ParallelBespoke","UnionDeleteInsert",["insert_3"],"solve",0.00,0.00,0.00,0.0085
"bst-racket","ParallelBespoke","UnionDeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0079
"bst-racket","ParallelBespoke","UnionDeleteInsert",["delete_5"],"solve",0.00,0.00,0.00,0.0099
"bst-racket","ParallelBespoke","UnionDeleteInsert",["union_6"],"solve",0.00,0.00,0.00,0.0074
"bst-racket","ParallelBespoke","UnionDeleteInsert",["union_7"],"solve",0.00,0.00,0.00,0.0089
"bst-racket","ParallelBespoke","UnionDeleteInsert",["union_8"],"solve",0.00,0.00,0.00,0.0158
"bst-racket","ParallelBespoke","InsertDelete",["insert_2"],"solve",0.00,0.00,0.00,0.0097
"bst-racket","ParallelBespoke","InsertDelete",["insert_3"],"solve",0.00,0.00,0.00,0.0102
"bst-racket","ParallelBespoke","InsertDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0048
"bst-racket","ParallelBespoke","DeleteModel",["delete_4"],"solve",0.00,0.00,0.00,0.0011
"bst-racket","ParallelBespoke","DeleteModel",["delete_5"],"solve",0.00,0.00,0.00,0.0078
"bst-racket","ParallelBespoke","DeletePost",["delete_4"],"solve",0.00,0.00,0.00,0.0088
"bst-racket","ParallelBespoke","DeletePost",["delete_5"],"solve",0.00,0.00,0.00,0.0093
"bst-racket","ParallelBespoke","DeleteDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0109
"bst-racket","ParallelBespoke","DeleteDelete",["delete_5"],"solve",0.00,0.00,0.00,0.0118
"bst-racket","ParallelBespoke","DeleteUnion",["delete_4"],"solve",0.00,0.00,0.00,0.0085
"bst-racket","ParallelBespoke","DeleteUnion",["delete_5"],"solve",0.00,0.00,0.00,0.0098
"bst-racket","ParallelBespoke","DeleteUnion",["union_6"],"solve",0.00,0.00,0.00,0.0091
"bst-racket","ParallelBespoke","DeleteUnion",["union_7"],"solve",0.00,0.00,0.00,0.0088
"bst-racket","ParallelBespoke","DeleteUnion",["union_8"],"solve",0.00,0.00,0.00,0.0115
"bst-racket","ParallelBespoke","UnionValid",["union_6"],"solve",0.00,0.00,0.00,0.0038
"bst-racket","ParallelBespoke","UnionValid",["union_7"],"solve",0.00,0.00,0.00,0.0083
"bst-racket","ParallelBespoke","UnionPost",["union_6"],"solve",0.00,0.00,0.00,0.0090
"bst-racket","ParallelBespoke","UnionPost",["union_7"],"solve",0.00,0.00,0.00,0.0086
"bst-racket","ParallelBespoke","UnionPost",["union_8"],"solve",0.00,0.00,0.00,0.0106
"bst-racket","ParallelBespoke","UnionModel",["union_6"],"solve",0.00,0.00,0.00,0.0045
"bst-racket","ParallelBespoke","UnionModel",["union_7"],"solve",0.00,0.00,0.00,0.0083
"bst-racket","ParallelBespoke","UnionModel",["union_8"],"solve",0.00,0.00,0.00,0.0089
"bst-racket","ParallelBespoke","UnionUnionAssoc",["union_6"],"solve",0.00,0.00,0.00,0.0088
"bst-racket","ParallelBespoke","UnionUnionAssoc",["union_7"],"solve",0.00,0.00,0.00,0.0085
"bst-racket","ParallelBespoke","UnionUnionAssoc",["union_8"],"solve",0.00,0.00,0.00,0.0094
"bst-racket","ParallelBespoke","UnionUnionIdem",["union_6"],"solve",0.00,0.00,0.00,0.0003
